"filename", "language", "PHP", "HTML", "JavaScript", "JSON", "CSS", "XML", "Markdown", "Shell Script", "YAML", "Ini", "comment", "blank", "total"
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\extras\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 9, 18
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\extras\htmlfilter.php", "PHP", 760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 363, 44, 1167
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\extras\ntlm_sasl_client.php", "PHP", 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 186
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\get_oauth_token.php", "PHP", 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 27, 163
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-am.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-ar.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 28
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-az.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-be.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-bg.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-br.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 29
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-ca.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-ch.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-cz.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 26
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-da.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-de.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 26
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-el.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 26
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-eo.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 26
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-es.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-et.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 28
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-fa.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 28
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-fi.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 28
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-fo.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-fr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 2, 30
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-gl.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-he.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-hr.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-hu.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-id.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-it.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 28
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-ja.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 2, 28
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-ka.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-ko.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-lt.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-lv.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-ms.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-nl.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-no.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 26
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-pl.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-pt.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-ro.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-ru.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 28
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-se.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-sk.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-sl.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-sr.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-tr.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 30
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-uk.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 28
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-vi.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 27
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-zh.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 29
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\language\phpmailer.lang-zh_cn.php", "PHP", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 28
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\bootstrap.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\fakepopserver.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 12, 20, 126
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\fakesendmail.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 4, 4, 23
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\phpmailerLangTest(1).php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 77
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\phpmailerLangTest.php", "PHP", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 6, 77
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\phpmailerTest(1).php", "PHP", 1630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 160, 2167
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\phpmailerTest.php", "PHP", 1630, 0, 0, 0, 0, 0, 0, 0, 0, 0, 377, 160, 2167
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\runfakepopserver.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 3, 11
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\test_callback.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 82
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\PHPMailer\test\testbootstrap-dist.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\ADM\listarAlertas(1).php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\ADM\listarAlertas.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\ADM\validarAlerta(1).php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\ADM\validarAlerta.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\alertaEmail.html", "HTML", 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29, 229
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\alertaUserEmail(1).html", "HTML", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 157
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\alertaUserEmail.html", "HTML", 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 9, 27, 157
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\getLastId(1).php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\getLastId.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\infoAlertas.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 10, 66
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\lastId.json", "JSON", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\listaTipoAlertas.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 8, 29
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\verificarAlerta(1).php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\verificarAlerta.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\critico\verificarMedicao.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\user\addImageAlertaUser.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\user\createAlertasUser(1).php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 39
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\user\createAlertasUser.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 39
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\user\deletarAlertaUser(1).php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 12
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\user\deletarAlertaUser.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 12
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\user\deletarImagem.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 32
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\user\editarAlertasUser(1).php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\user\editarAlertasUser.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\alertas\user\listarAlertasUser.php", "PHP", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 44
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\historicoTabular\listarPCDinteresse.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\checarEmailOrgExiste(1).php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\checarEmailOrgExiste.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\checarEmailOrgExisteEditar(1).php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\checarEmailOrgExisteEditar.php", "PHP", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 17
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\createOrgs(1).php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\createOrgs.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\deletarOrgs(1).php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\deletarOrgs.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\editarOrgs(1).php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\editarOrgs.php", "PHP", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\orgaosColab\listarOrgs.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 9
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\paramAlertas\createParam(1).php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\paramAlertas\createParam.php", "PHP", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\paramAlertas\deletarParam(1).php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\paramAlertas\deletarParam.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\paramAlertas\editarParam.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\paramAlertas\listarPCD(1).php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\paramAlertas\listarPCD.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\paramAlertas\listarParam(1).php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\class\mod05\paramAlertas\listarParam.php", "PHP", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod01\style.css", "CSS", 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 55, 262
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod02\style.css", "CSS", 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 0, 55, 287
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod03\style.css", "CSS", 0, 0, 0, 0, 187, 0, 0, 0, 0, 0, 0, 45, 232
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod04\carrosel.css", "CSS", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod04\estilo_HistoricoDeAlertas.css", "CSS", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 1, 11
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod04\estilo_infowindow.css", "CSS", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 1, 55
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod04\estilo_input.css", "CSS", 0, 0, 0, 0, 162, 0, 0, 0, 0, 0, 2, 29, 193
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod04\style.css", "CSS", 0, 0, 0, 0, 247, 0, 0, 0, 0, 0, 0, 53, 300
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod05\carrosel.css", "CSS", 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod05\style.css", "CSS", 0, 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 52, 274
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\custom\mod05\tabelaInterna.css", "CSS", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 1, 16
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\fonts\glyphicons-halflings-regular.svg", "XML", 0, 0, 0, 0, 0, 288, 0, 0, 0, 0, 0, 0, 288
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\bootstrap.css", "CSS", 0, 0, 0, 0, 7049, 0, 0, 0, 0, 0, 14, 0, 7063
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\bootstrap.min.css", "CSS", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 9, 0, 11
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\buttons.dataTables(1).css", "CSS", 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 17, 7, 236
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\buttons.dataTables.css", "CSS", 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 17, 7, 236
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\dataTables.bootstrap.css", "CSS", 0, 0, 0, 0, 309, 0, 0, 0, 0, 0, 3, 11, 323
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\fileinput.css", "CSS", 0, 0, 0, 0, 323, 0, 0, 0, 0, 0, 12, 65, 400
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\fileinput.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0, 10
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\formValidation.min.css", "CSS", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\freelancer(1).css", "CSS", 0, 0, 0, 0, 382, 0, 0, 0, 0, 0, 5, 73, 460
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\css\plugin\freelancer.css", "CSS", 0, 0, 0, 0, 382, 0, 0, 0, 0, 0, 5, 73, 460
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\dao\mod01\FeedBackDAO.php", "PHP", 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 36, 106
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\dao\mod01\NivelAcessoDAO.php", "PHP", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 51
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\dao\mod01\UsuarioDAO.php", "PHP", 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 221
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\dao\mod01\UsuarioEspecialistaDAO(1).php", "PHP", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 89
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\dao\mod01\UsuarioEspecialistaDAO.php", "PHP", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 89
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\dao\mod01\UsuarioInstituicaoDAO.php", "PHP", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 101
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\dao\mod02\ConectarBD(1).php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 35
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\dao\mod02\ConectarBD.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 11, 35
"c:\Users\alves\Downloads\integracao-20231026T180259Z-001\integracao\dao\mod02\Database.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
